,dt,Month,Year,Month-Year,county_name,state_id,AverageTemperature
4074,1/1/1900,5,2011,5-2011,Genesee,MI,14.874
4075,1/1/1900,5,2011,5-2011,Guilford,NC,20.153
4076,1/1/1900,5,2011,5-2011,Hall,TX,20.946
4077,1/1/1900,5,2011,5-2011,Hamilton,NE,16.527
4078,1/1/1900,5,2011,5-2011,Hamilton,OH,17.472
4079,1/1/1900,5,2011,5-2011,Hamilton,TN,20.094
4080,1/1/1900,5,2011,5-2011,Hampshire,WV,17.976
4081,1/1/1900,5,2011,5-2011,Harris,TX,25.201
4082,1/1/1900,5,2011,5-2011,Hillsborough,FL,25.301
4083,1/1/1900,5,2011,5-2011,Hillsborough,NH,14.984
4084,1/1/1900,5,2011,5-2011,Hudson,NJ,16.917
4085,1/1/1900,5,2011,5-2011,Ingham,MI,15.336
4086,1/1/1900,5,2011,5-2011,Jackson,MO,17.607
4087,1/1/1900,5,2011,5-2011,Jefferson,KY,18.629
4088,1/1/1900,5,2011,5-2011,Jefferson,LA,24.644
4089,1/1/1900,5,2011,5-2011,Jefferson,TX,24.277
4090,1/1/1900,5,2011,5-2011,Jefferson,WI,14.984
4091,1/1/1900,5,2011,5-2011,Johnson,KS,17.688
4092,1/1/1900,5,2011,5-2011,Kent,MI,15.01
4093,1/1/1900,5,2011,5-2011,Kenton,KY,17.607
4094,1/1/1900,5,2011,5-2011,Knox,TN,18.335
4095,1/1/1900,5,2011,5-2011,Lafayette,LA,24.124
4096,1/1/1900,5,2011,5-2011,Lancaster,NE,16.948
4097,1/1/1900,5,2011,5-2011,Lancaster,SC,15.729
4098,1/1/1900,5,2011,5-2011,Lane,OR,9.514
4099,1/1/1900,5,2011,5-2011,Larimer,CO,9.885
4100,1/1/1900,5,2011,5-2011,Lee,FL,25.35
4101,1/1/1900,5,2011,5-2011,Lehigh,PA,16.917
4102,1/1/1900,5,2011,5-2011,Leon,FL,23.648
4103,1/1/1900,5,2011,5-2011,Lincoln,TN,22.244
4104,1/1/1900,5,2011,5-2011,Los Angeles,CA,15.729
4105,1/1/1900,5,2011,5-2011,Lyon,NV,17.638
4106,1/1/1900,5,2011,5-2011,Macomb,MI,14.874
4107,1/1/1900,5,2011,5-2011,Madison,AL,20.094
4108,1/1/1900,5,2011,5-2011,Madison,KY,17.275
4109,1/1/1900,5,2011,5-2011,Madison,NY,14.71
4110,1/1/1900,5,2011,5-2011,Maricopa,AZ,23.3346
4111,1/1/1900,5,2011,5-2011,McCook,SD,9.514
4112,1/1/1900,5,2011,5-2011,Mecklenburg,NC,21.572
4113,1/1/1900,5,2011,5-2011,Middlesex,MA,14.984
4114,1/1/1900,5,2011,5-2011,Miller,AR,22.217
4115,1/1/1900,5,2011,5-2011,Milwaukee,WI,12.133
4116,1/1/1900,5,2011,5-2011,Minnehaha,SD,13.535
4117,1/1/1900,5,2011,5-2011,Mobile,AL,22.561
4118,1/1/1900,5,2011,5-2011,Monroe,NY,14.7
4119,1/1/1900,5,2011,5-2011,Montrose,CO,17.769
4120,1/1/1900,5,2011,5-2011,Morrow,OH,16.917
4121,1/1/1900,5,2011,5-2011,Multnomah,OR,10.044
4122,1/1/1900,5,2011,5-2011,Muscogee,GA,21.335
4123,1/1/1900,5,2011,5-2011,Nash,NC,19.181
4124,1/1/1900,5,2011,5-2011,Nelson,KY,14.526
4125,1/1/1900,5,2011,5-2011,Nevada,CA,19.117
4126,1/1/1900,5,2011,5-2011,New Haven,CT,14.881
4127,1/1/1900,5,2011,5-2011,New York,NY,16.917
4128,1/1/1900,5,2011,5-2011,Nueces,TX,25.747
4129,1/1/1900,5,2011,5-2011,Oakland,MI,14.7
4130,1/1/1900,5,2011,5-2011,Onondaga,NY,15.384
4131,1/1/1900,5,2011,5-2011,Ontario,NY,14.984
4132,1/1/1900,5,2011,5-2011,Orange,FL,25.711
4133,1/1/1900,5,2011,5-2011,Orleans,LA,24.644
4134,1/1/1900,5,2011,5-2011,Passaic,NJ,16.917
4135,1/1/1900,5,2011,5-2011,Peoria,IL,16.709
4136,1/1/1900,5,2011,5-2011,Pickens,AL,22.217
4137,1/1/1900,5,2011,5-2011,Pierce,WA,8.047
4138,1/1/1900,5,2011,5-2011,Pinellas,FL,25.301
4139,1/1/1900,5,2011,5-2011,Placer,CA,10.597
4140,1/1/1900,5,2011,5-2011,Portage,OH,16.527
4141,1/1/1900,5,2011,5-2011,Potter,TX,20.833
4142,1/1/1900,5,2011,5-2011,Preston,WV,11.218
4143,1/1/1900,5,2011,5-2011,Pueblo,CO,14.949
4144,1/1/1900,5,2011,5-2011,Pulaski,AR,21.172
4145,1/1/1900,5,2011,5-2011,Racine,WI,14.7
4146,1/1/1900,5,2011,5-2011,Randolph,IL,19.182
4147,1/1/1900,5,2011,5-2011,Rappahannock,VA,19.117
4148,1/1/1900,5,2011,5-2011,Richmond,NC,21.283
4149,1/1/1900,5,2011,5-2011,Richmond,VA,17.275
4150,1/1/1900,5,2011,5-2011,Salt Lake,UT,11.07
4151,1/1/1900,5,2011,5-2011,San Diego,CA,15.501
4152,1/1/1900,5,2011,5-2011,San Francisco,CA,14.526
4153,1/1/1900,5,2011,5-2011,San Joaquin,CA,14.526
4154,1/1/1900,5,2011,5-2011,San Miguel,NM,18.853
4155,1/1/1900,5,2011,5-2011,Santa Cruz,AZ,20.029
4156,1/1/1900,5,2011,5-2011,Sedgwick,KS,18.917
4157,1/1/1900,5,2011,5-2011,Sevier,UT,11.218
4158,1/1/1900,5,2011,5-2011,Shawnee,KS,17.769
4159,1/1/1900,5,2011,5-2011,Shelby,TN,20.946
4160,1/1/1900,5,2011,5-2011,Solano,CA,14.526
4161,1/1/1900,5,2011,5-2011,Sonoma,CA,14.526
4162,1/1/1900,5,2011,5-2011,Spartanburg,SC,15.729
4163,1/1/1900,5,2011,5-2011,Stanislaus,CA,11.796
4164,1/1/1900,5,2011,5-2011,Strafford,NH,14.7
4165,1/1/1900,5,2011,5-2011,Summit,OH,16.69
4166,1/1/1900,5,2011,5-2011,Tarrant,TX,22.217
4167,1/1/1900,5,2011,5-2011,Travis,TX,25.382
4168,1/1/1900,5,2011,5-2011,Tulare,CA,16.081
4169,1/1/1900,5,2011,5-2011,Tulsa,OK,19.806
4170,1/1/1900,5,2011,5-2011,Union,NJ,16.917
4171,1/1/1900,5,2011,5-2011,Vance,NC,18.853
4172,1/1/1900,5,2011,5-2011,Vanderburgh,IN,19.182
4173,1/1/1900,5,2011,5-2011,Wake,NC,20.153
4174,1/1/1900,5,2011,5-2011,Walworth,WI,14.984
4175,1/1/1900,5,2011,5-2011,Warren,IA,14.881
4176,1/1/1900,5,2011,5-2011,Washington,KY,17.849
4177,1/1/1900,5,2011,5-2011,Washington,NY,14.984
4178,1/1/1900,5,2011,5-2011,Washington,OH,10.597
4179,1/1/1900,5,2011,5-2011,Wayne,IL,14.526
4180,1/1/1900,5,2011,5-2011,Wayne,UT,14.526
4181,1/1/1900,5,2011,5-2011,Webb,TX,27.532
4182,1/1/1900,5,2011,5-2011,Westchester,NY,16.917
4183,1/1/1900,5,2011,5-2011,Wood,WV,19.117
4184,1/1/1900,5,2011,5-2011,Worcester,MD,14.526
4185,1/1/1900,5,2011,5-2011,Wyandotte,KS,17.607
4186,1/1/1900,5,2011,5-2011,NA,NA,17.53927778
4187,1/1/1900,5,2012,5-2012,Aiken,SC,24.793
4188,1/1/1900,5,2012,5-2012,Alachua,FL,25.349
4189,1/1/1900,5,2012,5-2012,Alameda,CA,16.555
4190,1/1/1900,5,2012,5-2012,Alexandria,VA,20.116
4191,1/1/1900,5,2012,5-2012,Allamakee,IA,17.458
4192,1/1/1900,5,2012,5-2012,Allen,IN,17.7345
4193,1/1/1900,5,2012,5-2012,Arlington,VA,20.116
4194,1/1/1900,5,2012,5-2012,Baltimore,MD,20.116
4195,1/1/1900,5,2012,5-2012,Bartholomew,IN,20.491
4196,1/1/1900,5,2012,5-2012,Bell,TX,24.457
4197,1/1/1900,5,2012,5-2012,Bennington,VT,15.946
4198,1/1/1900,5,2012,5-2012,Bernalillo,NM,17.307
4199,1/1/1900,5,2012,5-2012,Bingham,ID,17.972
4200,1/1/1900,5,2012,5-2012,Bon Homme,SD,15.946
4201,1/1/1900,5,2012,5-2012,Butts,GA,24.793
4202,1/1/1900,5,2012,5-2012,Campbell,KY,20.3035
4203,1/1/1900,5,2012,5-2012,Cass,NE,19.54
4204,1/1/1900,5,2012,5-2012,Cedar,MO,16.555
4205,1/1/1900,5,2012,5-2012,Charleston,SC,23.798
4206,1/1/1900,5,2012,5-2012,Clark,NV,23.836
4207,1/1/1900,5,2012,5-2012,Clark,WA,11.429
4208,1/1/1900,5,2012,5-2012,Cleveland,OK,23.596
4209,1/1/1900,5,2012,5-2012,Cloud,KS,14.829
4210,1/1/1900,5,2012,5-2012,Collin,TX,24.774
4211,1/1/1900,5,2012,5-2012,Contra Costa,CA,17.65925
4212,1/1/1900,5,2012,5-2012,Cumberland,NC,23.016
4213,1/1/1900,5,2012,5-2012,Cuyahoga,OH,18.921
4214,1/1/1900,5,2012,5-2012,Dallas,TX,24.774
4215,1/1/1900,5,2012,5-2012,Dane,WI,17.5895
4216,1/1/1900,5,2012,5-2012,Davidson,TN,22.043
4217,1/1/1900,5,2012,5-2012,Daviess,IN,20.116
4218,1/1/1900,5,2012,5-2012,Dearborn,IN,14.829
4219,1/1/1900,5,2012,5-2012,Denton,TX,24.774
4220,1/1/1900,5,2012,5-2012,District of Columbia,DC,20.116
4221,1/1/1900,5,2012,5-2012,Dodge,WI,15.946
4222,1/1/1900,5,2012,5-2012,Douglas,NE,20.34
4223,1/1/1900,5,2012,5-2012,Durham,NC,21.443
4224,1/1/1900,5,2012,5-2012,Duval,FL,24.799
4225,1/1/1900,5,2012,5-2012,East Baton Rouge,LA,25.867
4226,1/1/1900,5,2012,5-2012,El Paso,CO,14.829
4227,1/1/1900,5,2012,5-2012,Erie,NY,16.885
4228,1/1/1900,5,2012,5-2012,Essex,NJ,17.779
4229,1/1/1900,5,2012,5-2012,Fairfax,VA,21.581
4230,1/1/1900,5,2012,5-2012,Fairfield,CT,16.854
4231,1/1/1900,5,2012,5-2012,Floyd,IA,17.972
4232,1/1/1900,5,2012,5-2012,Franklin,KS,18.7635
4233,1/1/1900,5,2012,5-2012,Franklin,MO,20.116
4234,1/1/1900,5,2012,5-2012,Fulton,IN,18.921
4235,1/1/1900,5,2012,5-2012,Genesee,MI,17.207
4236,1/1/1900,5,2012,5-2012,Guilford,NC,21.443
4237,1/1/1900,5,2012,5-2012,Hall,TX,23.441
4238,1/1/1900,5,2012,5-2012,Hamilton,NE,19.65
4239,1/1/1900,5,2012,5-2012,Hamilton,OH,20.606
4240,1/1/1900,5,2012,5-2012,Hamilton,TN,22.109
4241,1/1/1900,5,2012,5-2012,Hampshire,WV,21.581
4242,1/1/1900,5,2012,5-2012,Harris,TX,25.397
4243,1/1/1900,5,2012,5-2012,Hillsborough,FL,25.986
4244,1/1/1900,5,2012,5-2012,Hillsborough,NH,15.946
4245,1/1/1900,5,2012,5-2012,Hudson,NJ,17.779
4246,1/1/1900,5,2012,5-2012,Ingham,MI,17.458
4247,1/1/1900,5,2012,5-2012,Jackson,MO,21.234
4248,1/1/1900,5,2012,5-2012,Jefferson,KY,21.401
4249,1/1/1900,5,2012,5-2012,Jefferson,LA,25.867
4250,1/1/1900,5,2012,5-2012,Jefferson,TX,25.183
4251,1/1/1900,5,2012,5-2012,Jefferson,WI,15.946
4252,1/1/1900,5,2012,5-2012,Johnson,KS,21.369
4253,1/1/1900,5,2012,5-2012,Kent,MI,17.12533333
4254,1/1/1900,5,2012,5-2012,Kenton,KY,21.234
4255,1/1/1900,5,2012,5-2012,Knox,TN,20.326
4256,1/1/1900,5,2012,5-2012,Lafayette,LA,25.405
4257,1/1/1900,5,2012,5-2012,Lancaster,NE,20.34
4258,1/1/1900,5,2012,5-2012,Lancaster,SC,18.677
4259,1/1/1900,5,2012,5-2012,Lane,OR,11.43
4260,1/1/1900,5,2012,5-2012,Larimer,CO,14.042
4261,1/1/1900,5,2012,5-2012,Lee,FL,25.643
4262,1/1/1900,5,2012,5-2012,Lehigh,PA,17.779
4263,1/1/1900,5,2012,5-2012,Leon,FL,25.066
4264,1/1/1900,5,2012,5-2012,Lincoln,TN,23.016
4265,1/1/1900,5,2012,5-2012,Los Angeles,CA,18.677
4266,1/1/1900,5,2012,5-2012,Lyon,NV,20.491
4267,1/1/1900,5,2012,5-2012,Macomb,MI,17.207
4268,1/1/1900,5,2012,5-2012,Madison,AL,22.109
4269,1/1/1900,5,2012,5-2012,Madison,KY,18.7635
4270,1/1/1900,5,2012,5-2012,Madison,NY,17.972
4271,1/1/1900,5,2012,5-2012,Maricopa,AZ,26.238
4272,1/1/1900,5,2012,5-2012,McCook,SD,11.43
4273,1/1/1900,5,2012,5-2012,Mecklenburg,NC,22.617
4274,1/1/1900,5,2012,5-2012,Middlesex,MA,15.946
4275,1/1/1900,5,2012,5-2012,Miller,AR,24.774
4276,1/1/1900,5,2012,5-2012,Milwaukee,WI,14.956
4277,1/1/1900,5,2012,5-2012,Minnehaha,SD,16.855
4278,1/1/1900,5,2012,5-2012,Mobile,AL,24.444
4279,1/1/1900,5,2012,5-2012,Monroe,NY,16.885
4280,1/1/1900,5,2012,5-2012,Montrose,CO,21.504
4281,1/1/1900,5,2012,5-2012,Morrow,OH,17.779
4282,1/1/1900,5,2012,5-2012,Multnomah,OR,11.429
4283,1/1/1900,5,2012,5-2012,Muscogee,GA,22.978
4284,1/1/1900,5,2012,5-2012,Nash,NC,22.043
4285,1/1/1900,5,2012,5-2012,Nelson,KY,16.555
4286,1/1/1900,5,2012,5-2012,Nevada,CA,20.116
4287,1/1/1900,5,2012,5-2012,New Haven,CT,15.929
4288,1/1/1900,5,2012,5-2012,New York,NY,17.779
4289,1/1/1900,5,2012,5-2012,Nueces,TX,26.315
4290,1/1/1900,5,2012,5-2012,Oakland,MI,16.885
4291,1/1/1900,5,2012,5-2012,Onondaga,NY,16.824
4292,1/1/1900,5,2012,5-2012,Ontario,NY,15.946
4293,1/1/1900,5,2012,5-2012,Orange,FL,26.172
4294,1/1/1900,5,2012,5-2012,Orleans,LA,25.867
4295,1/1/1900,5,2012,5-2012,Passaic,NJ,17.779
4296,1/1/1900,5,2012,5-2012,Peoria,IL,19.895
4297,1/1/1900,5,2012,5-2012,Pickens,AL,24.774
4298,1/1/1900,5,2012,5-2012,Pierce,WA,9.642
4299,1/1/1900,5,2012,5-2012,Pinellas,FL,25.986
4300,1/1/1900,5,2012,5-2012,Placer,CA,14.681
4301,1/1/1900,5,2012,5-2012,Portage,OH,19.65
4302,1/1/1900,5,2012,5-2012,Potter,TX,22.76
4303,1/1/1900,5,2012,5-2012,Preston,WV,14.829
4304,1/1/1900,5,2012,5-2012,Pueblo,CO,17.239
4305,1/1/1900,5,2012,5-2012,Pulaski,AR,24.169
4306,1/1/1900,5,2012,5-2012,Racine,WI,16.885
4307,1/1/1900,5,2012,5-2012,Randolph,IL,22.454
4308,1/1/1900,5,2012,5-2012,Rappahannock,VA,20.116
4309,1/1/1900,5,2012,5-2012,Richmond,NC,23.596
4310,1/1/1900,5,2012,5-2012,Richmond,VA,18.7635
4311,1/1/1900,5,2012,5-2012,Salt Lake,UT,15.206
4312,1/1/1900,5,2012,5-2012,San Diego,CA,16.644
4313,1/1/1900,5,2012,5-2012,San Francisco,CA,16.555
4314,1/1/1900,5,2012,5-2012,San Joaquin,CA,16.555
4315,1/1/1900,5,2012,5-2012,San Miguel,NM,23.836
4316,1/1/1900,5,2012,5-2012,Santa Cruz,AZ,22.541
4317,1/1/1900,5,2012,5-2012,Sedgwick,KS,22.245
4318,1/1/1900,5,2012,5-2012,Sevier,UT,14.829
4319,1/1/1900,5,2012,5-2012,Shawnee,KS,21.504
4320,1/1/1900,5,2012,5-2012,Shelby,TN,23.441
4321,1/1/1900,5,2012,5-2012,Solano,CA,16.555
4322,1/1/1900,5,2012,5-2012,Sonoma,CA,16.555
4323,1/1/1900,5,2012,5-2012,Spartanburg,SC,18.677
4324,1/1/1900,5,2012,5-2012,Stanislaus,CA,15.86
4325,1/1/1900,5,2012,5-2012,Strafford,NH,16.885
4326,1/1/1900,5,2012,5-2012,Summit,OH,18.921
4327,1/1/1900,5,2012,5-2012,Tarrant,TX,24.774
4328,1/1/1900,5,2012,5-2012,Travis,TX,25.142
4329,1/1/1900,5,2012,5-2012,Tulare,CA,19.772
4330,1/1/1900,5,2012,5-2012,Tulsa,OK,23.165
4331,1/1/1900,5,2012,5-2012,Union,NJ,17.779
4332,1/1/1900,5,2012,5-2012,Vance,NC,23.836
4333,1/1/1900,5,2012,5-2012,Vanderburgh,IN,22.454
4334,1/1/1900,5,2012,5-2012,Wake,NC,21.443
4335,1/1/1900,5,2012,5-2012,Walworth,WI,15.946
4336,1/1/1900,5,2012,5-2012,Warren,IA,15.929
4337,1/1/1900,5,2012,5-2012,Washington,KY,21.681
4338,1/1/1900,5,2012,5-2012,Washington,NY,15.946
4339,1/1/1900,5,2012,5-2012,Washington,OH,14.681
4340,1/1/1900,5,2012,5-2012,Wayne,IL,16.555
4341,1/1/1900,5,2012,5-2012,Wayne,UT,16.555
4342,1/1/1900,5,2012,5-2012,Webb,TX,27.029
4343,1/1/1900,5,2012,5-2012,Westchester,NY,17.779
4344,1/1/1900,5,2012,5-2012,Wood,WV,20.116
4345,1/1/1900,5,2012,5-2012,Worcester,MD,16.555
4346,1/1/1900,5,2012,5-2012,Wyandotte,KS,21.234
4347,1/1/1900,5,2012,5-2012,NA,NA,19.57999074
4348,1/1/1900,5,2013,5-2013,Aiken,SC,21.684
4349,1/1/1900,5,2013,5-2013,Alachua,FL,22.682
4350,1/1/1900,5,2013,5-2013,Alameda,CA,17.434
4351,1/1/1900,5,2013,5-2013,Alexandria,VA,17.134
4352,1/1/1900,5,2013,5-2013,Allamakee,IA,16.905
4353,1/1/1900,5,2013,5-2013,Allen,IN,16.1755
4354,1/1/1900,5,2013,5-2013,Arlington,VA,17.134
4355,1/1/1900,5,2013,5-2013,Baltimore,MD,17.134
4356,1/1/1900,5,2013,5-2013,Bartholomew,IN,18.254
4357,1/1/1900,5,2013,5-2013,Bell,TX,22.233
4358,1/1/1900,5,2013,5-2013,Bennington,VT,14.309
4359,1/1/1900,5,2013,5-2013,Bernalillo,NM,16.29
4360,1/1/1900,5,2013,5-2013,Bingham,ID,16.015
4361,1/1/1900,5,2013,5-2013,Bon Homme,SD,14.309
4362,1/1/1900,5,2013,5-2013,Butts,GA,21.684
4363,1/1/1900,5,2013,5-2013,Campbell,KY,17.694
4364,1/1/1900,5,2013,5-2013,Cass,NE,18.214
4365,1/1/1900,5,2013,5-2013,Cedar,MO,17.434
4366,1/1/1900,5,2013,5-2013,Charleston,SC,21.532
4367,1/1/1900,5,2013,5-2013,Clark,NV,22.516
4368,1/1/1900,5,2013,5-2013,Clark,WA,12.731
4369,1/1/1900,5,2013,5-2013,Cleveland,OK,20.679
4370,1/1/1900,5,2013,5-2013,Cloud,KS,13.409
4371,1/1/1900,5,2013,5-2013,Collin,TX,22.036
4372,1/1/1900,5,2013,5-2013,Contra Costa,CA,17.72625
4373,1/1/1900,5,2013,5-2013,Cumberland,NC,20.487
4374,1/1/1900,5,2013,5-2013,Cuyahoga,OH,16.789
4375,1/1/1900,5,2013,5-2013,Dallas,TX,22.036
4376,1/1/1900,5,2013,5-2013,Dane,WI,16.151
4377,1/1/1900,5,2013,5-2013,Davidson,TN,19.28
4378,1/1/1900,5,2013,5-2013,Daviess,IN,17.134
4379,1/1/1900,5,2013,5-2013,Dearborn,IN,13.409
4380,1/1/1900,5,2013,5-2013,Denton,TX,22.036
4381,1/1/1900,5,2013,5-2013,District of Columbia,DC,17.134
4382,1/1/1900,5,2013,5-2013,Dodge,WI,14.309
4383,1/1/1900,5,2013,5-2013,Douglas,NE,16.578
4384,1/1/1900,5,2013,5-2013,Durham,NC,18.612
4385,1/1/1900,5,2013,5-2013,Duval,FL,22.773
4386,1/1/1900,5,2013,5-2013,East Baton Rouge,LA,23.098
4387,1/1/1900,5,2013,5-2013,El Paso,CO,13.409
4388,1/1/1900,5,2013,5-2013,Erie,NY,15.189
4389,1/1/1900,5,2013,5-2013,Essex,NJ,15.544
4390,1/1/1900,5,2013,5-2013,Fairfax,VA,18.889
4391,1/1/1900,5,2013,5-2013,Fairfield,CT,14.8405
4392,1/1/1900,5,2013,5-2013,Floyd,IA,16.015
4393,1/1/1900,5,2013,5-2013,Franklin,KS,18.0185
4394,1/1/1900,5,2013,5-2013,Franklin,MO,17.134
4395,1/1/1900,5,2013,5-2013,Fulton,IN,16.789
4396,1/1/1900,5,2013,5-2013,Genesee,MI,16.287
4397,1/1/1900,5,2013,5-2013,Guilford,NC,18.612
4398,1/1/1900,5,2013,5-2013,Hall,TX,20.269
4399,1/1/1900,5,2013,5-2013,Hamilton,NE,17.956
4400,1/1/1900,5,2013,5-2013,Hamilton,OH,18.813
4401,1/1/1900,5,2013,5-2013,Hamilton,TN,18.998
4402,1/1/1900,5,2013,5-2013,Hampshire,WV,18.889
4403,1/1/1900,5,2013,5-2013,Harris,TX,23.761
4404,1/1/1900,5,2013,5-2013,Hillsborough,FL,24.09
4405,1/1/1900,5,2013,5-2013,Hillsborough,NH,14.309
4406,1/1/1900,5,2013,5-2013,Hudson,NJ,15.544
4407,1/1/1900,5,2013,5-2013,Ingham,MI,16.905
4408,1/1/1900,5,2013,5-2013,Jackson,MO,17.815
4409,1/1/1900,5,2013,5-2013,Jefferson,KY,19.159
4410,1/1/1900,5,2013,5-2013,Jefferson,LA,23.098
4411,1/1/1900,5,2013,5-2013,Jefferson,TX,23.033
4412,1/1/1900,5,2013,5-2013,Jefferson,WI,14.309
4413,1/1/1900,5,2013,5-2013,Johnson,KS,17.733
4414,1/1/1900,5,2013,5-2013,Kent,MI,15.743
4415,1/1/1900,5,2013,5-2013,Kenton,KY,17.815
4416,1/1/1900,5,2013,5-2013,Knox,TN,17.584
4417,1/1/1900,5,2013,5-2013,Lafayette,LA,22.758
4418,1/1/1900,5,2013,5-2013,Lancaster,NE,16.578
4419,1/1/1900,5,2013,5-2013,Lancaster,SC,19.028
4420,1/1/1900,5,2013,5-2013,Lane,OR,12.848
4421,1/1/1900,5,2013,5-2013,Larimer,CO,12.801
4422,1/1/1900,5,2013,5-2013,Lee,FL,24.022
4423,1/1/1900,5,2013,5-2013,Lehigh,PA,15.544
4424,1/1/1900,5,2013,5-2013,Leon,FL,22.443
4425,1/1/1900,5,2013,5-2013,Lincoln,TN,20.487
4426,1/1/1900,5,2013,5-2013,Los Angeles,CA,19.028
4427,1/1/1900,5,2013,5-2013,Lyon,NV,18.254
4428,1/1/1900,5,2013,5-2013,Macomb,MI,16.287
4429,1/1/1900,5,2013,5-2013,Madison,AL,18.998
4430,1/1/1900,5,2013,5-2013,Madison,KY,18.0185
4431,1/1/1900,5,2013,5-2013,Madison,NY,16.015
4432,1/1/1900,5,2013,5-2013,Maricopa,AZ,25.148
4433,1/1/1900,5,2013,5-2013,McCook,SD,12.848
4434,1/1/1900,5,2013,5-2013,Mecklenburg,NC,19.652
4435,1/1/1900,5,2013,5-2013,Middlesex,MA,14.309
4436,1/1/1900,5,2013,5-2013,Miller,AR,22.036
4437,1/1/1900,5,2013,5-2013,Milwaukee,WI,13.734
4438,1/1/1900,5,2013,5-2013,Minnehaha,SD,13.441
4439,1/1/1900,5,2013,5-2013,Mobile,AL,21.555
4440,1/1/1900,5,2013,5-2013,Monroe,NY,15.189
4441,1/1/1900,5,2013,5-2013,Montrose,CO,17.651
4442,1/1/1900,5,2013,5-2013,Morrow,OH,15.544
4443,1/1/1900,5,2013,5-2013,Multnomah,OR,12.731
4444,1/1/1900,5,2013,5-2013,Muscogee,GA,20.165
4445,1/1/1900,5,2013,5-2013,Nash,NC,19.28
4446,1/1/1900,5,2013,5-2013,Nelson,KY,17.434
4447,1/1/1900,5,2013,5-2013,Nevada,CA,17.134
4448,1/1/1900,5,2013,5-2013,New Haven,CT,14.137
4449,1/1/1900,5,2013,5-2013,New York,NY,15.544
4450,1/1/1900,5,2013,5-2013,Nueces,TX,24.801
4451,1/1/1900,5,2013,5-2013,Oakland,MI,15.189
4452,1/1/1900,5,2013,5-2013,Onondaga,NY,14.817
4453,1/1/1900,5,2013,5-2013,Ontario,NY,14.309
4454,1/1/1900,5,2013,5-2013,Orange,FL,24.277
4455,1/1/1900,5,2013,5-2013,Orleans,LA,23.098
4456,1/1/1900,5,2013,5-2013,Passaic,NJ,15.544
4457,1/1/1900,5,2013,5-2013,Peoria,IL,17.853
4458,1/1/1900,5,2013,5-2013,Pickens,AL,22.036
4459,1/1/1900,5,2013,5-2013,Pierce,WA,11.079
4460,1/1/1900,5,2013,5-2013,Pinellas,FL,24.09
4461,1/1/1900,5,2013,5-2013,Placer,CA,14.543
4462,1/1/1900,5,2013,5-2013,Portage,OH,17.956
4463,1/1/1900,5,2013,5-2013,Potter,TX,20.846
4464,1/1/1900,5,2013,5-2013,Preston,WV,13.409
4465,1/1/1900,5,2013,5-2013,Pueblo,CO,16.094
4466,1/1/1900,5,2013,5-2013,Pulaski,AR,20.889
4467,1/1/1900,5,2013,5-2013,Racine,WI,15.189
4468,1/1/1900,5,2013,5-2013,Randolph,IL,19.609
4469,1/1/1900,5,2013,5-2013,Rappahannock,VA,17.134
4470,1/1/1900,5,2013,5-2013,Richmond,NC,20.679
4471,1/1/1900,5,2013,5-2013,Richmond,VA,18.0185
4472,1/1/1900,5,2013,5-2013,Salt Lake,UT,14.939
4473,1/1/1900,5,2013,5-2013,San Diego,CA,17.635
4474,1/1/1900,5,2013,5-2013,San Francisco,CA,17.434
4475,1/1/1900,5,2013,5-2013,San Joaquin,CA,17.434
4476,1/1/1900,5,2013,5-2013,San Miguel,NM,22.516
4477,1/1/1900,5,2013,5-2013,Santa Cruz,AZ,21.485
4478,1/1/1900,5,2013,5-2013,Sedgwick,KS,18.23
4479,1/1/1900,5,2013,5-2013,Sevier,UT,13.409
4480,1/1/1900,5,2013,5-2013,Shawnee,KS,17.651
4481,1/1/1900,5,2013,5-2013,Shelby,TN,20.269
4482,1/1/1900,5,2013,5-2013,Solano,CA,17.434
4483,1/1/1900,5,2013,5-2013,Sonoma,CA,17.434
4484,1/1/1900,5,2013,5-2013,Spartanburg,SC,19.028
4485,1/1/1900,5,2013,5-2013,Stanislaus,CA,15.743
4486,1/1/1900,5,2013,5-2013,Strafford,NH,15.189
4487,1/1/1900,5,2013,5-2013,Summit,OH,16.789
4488,1/1/1900,5,2013,5-2013,Tarrant,TX,22.036
4489,1/1/1900,5,2013,5-2013,Travis,TX,23.617
4490,1/1/1900,5,2013,5-2013,Tulare,CA,19.799
4491,1/1/1900,5,2013,5-2013,Tulsa,OK,19.441
4492,1/1/1900,5,2013,5-2013,Union,NJ,15.544
4493,1/1/1900,5,2013,5-2013,Vance,NC,22.516
4494,1/1/1900,5,2013,5-2013,Vanderburgh,IN,19.609
4495,1/1/1900,5,2013,5-2013,Wake,NC,18.612
4496,1/1/1900,5,2013,5-2013,Walworth,WI,14.309
4497,1/1/1900,5,2013,5-2013,Warren,IA,14.137
4498,1/1/1900,5,2013,5-2013,Washington,KY,17.999
4499,1/1/1900,5,2013,5-2013,Washington,NY,14.309
4500,1/1/1900,5,2013,5-2013,Washington,OH,14.543
4501,1/1/1900,5,2013,5-2013,Wayne,IL,17.434
4502,1/1/1900,5,2013,5-2013,Wayne,UT,17.434
4503,1/1/1900,5,2013,5-2013,Webb,TX,25.907
4504,1/1/1900,5,2013,5-2013,Westchester,NY,15.544
4505,1/1/1900,5,2013,5-2013,Wood,WV,17.134
